zipcode	sido	gugun	dong	startbunji	endbunji	seq
07617	서울특별시	강서구	방화동	217-157	217-248	8383
07597	서울특별시	강서구	방화동	242-8		8384
07605	서울특별시	강서구	방화동	245-15	246-17	8385
07605	서울특별시	강서구	방화동	246-18		8386
07605	서울특별시	강서구	방화동	246-19		8387
07606	서울특별시	강서구	방화동	246-21	246-36	8388
07605	서울특별시	강서구	방화동	246-38	246-66	8389
07606	서울특별시	강서구	방화동	247-1	247-17	8390
07605	서울특별시	강서구	방화동	247-19		8391
07605	서울특별시	강서구	방화동	247-21		8392
07616	서울특별시	강서구	방화동	247-26	247-27	8393
07606	서울특별시	강서구	방화동	247-29		8394
07616	서울특별시	강서구	방화동	247-37	247-59	8395
07617	서울특별시	강서구	방화동	247-62		8396
07616	서울특별시	강서구	방화동	247-63	247-79	8397
07606	서울특별시	강서구	방화동	247-84	247-97	8398
07606	서울특별시	강서구	방화동	247-101		8399
07606	서울특별시	강서구	방화동	247-105	247-116	8400
07606	서울특별시	강서구	방화동	247-117		8401
07606	서울특별시	강서구	방화동	247-118	247-136	8402
07606	서울특별시	강서구	방화동	247-144		8403
07606	서울특별시	강서구	방화동	247-148	247-151	8404
07605	서울특별시	강서구	방화동	247-154		8405
07606	서울특별시	강서구	방화동	247-158	247-171	8406
07605	서울특별시	강서구	방화동	247-175		8407
07605	서울특별시	강서구	방화동	247-176		8408
07605	서울특별시	강서구	방화동	247-177	247-180	8409
07616	서울특별시	강서구	방화동	247-188	247-190	8410
07617	서울특별시	강서구	방화동	247-194		8411
07605	서울특별시	강서구	방화동	247-198		8412
07606	서울특별시	강서구	방화동	247-205		8413
07616	서울특별시	강서구	방화동	247-213		8414
07605	서울특별시	강서구	방화동	247-214	247-225	8415
07606	서울특별시	강서구	방화동	247-226		8416
07606	서울특별시	강서구	방화동	247-252		8417
07606	서울특별시	강서구	방화동	247-254	247-261	8418
07605	서울특별시	강서구	방화동	247-272		8419
07616	서울특별시	강서구	방화동	247-281		8420
07605	서울특별시	강서구	방화동	247-283		8421
07606	서울특별시	강서구	방화동	247-286	249	8422
07604	서울특별시	강서구	방화동	249-2	249-5	8423
07606	서울특별시	강서구	방화동	249-8		8424
07606	서울특별시	강서구	방화동	249-10		8425
07606	서울특별시	강서구	방화동	249-15	249-26	8426
07616	서울특별시	강서구	방화동	249-27	249-28	8427
07606	서울특별시	강서구	방화동	249-29		8428
07606	서울특별시	강서구	방화동	249-30		8429
07604	서울특별시	강서구	방화동	249-32	249-35	8430
07606	서울특별시	강서구	방화동	249-36		8431
07604	서울특별시	강서구	방화동	249-39	249-42	8432
07606	서울특별시	강서구	방화동	249-47		8433
07604	서울특별시	강서구	방화동	249-48		8434
07606	서울특별시	강서구	방화동	249-51	249-53	8435
07616	서울특별시	강서구	방화동	249-59		8436
07606	서울특별시	강서구	방화동	249-66	249-67	8437
07604	서울특별시	강서구	방화동	249-69	249-71	8438
07606	서울특별시	강서구	방화동	249-75	249-79	8439
07604	서울특별시	강서구	방화동	249-80		8440
07606	서울특별시	강서구	방화동	249-86	249-110	8441
07616	서울특별시	강서구	방화동	249-114		8442
07606	서울특별시	강서구	방화동	249-116		8443
07616	서울특별시	강서구	방화동	249-117		8444
07606	서울특별시	강서구	방화동	249-118		8445
07604	서울특별시	강서구	방화동	249-121	249-124	8446
07606	서울특별시	강서구	방화동	249-127	249-143	8447
07604	서울특별시	강서구	방화동	249-144		8448
07606	서울특별시	강서구	방화동	249-148	249-153	8449
07616	서울특별시	강서구	방화동	249-155	249-158	8450
07606	서울특별시	강서구	방화동	249-159	249-161	8451
07616	서울특별시	강서구	방화동	249-162	249-164	8452
07606	서울특별시	강서구	방화동	249-165	249-170	8453
07606	서울특별시	강서구	방화동	249-172		8454
07616	서울특별시	강서구	방화동	249-176	249-177	8455
07606	서울특별시	강서구	방화동	249-179		8456
07616	서울특별시	강서구	방화동	249-182	249-183	8457
07616	서울특별시	강서구	방화동	249-184	249-205	8458
07606	서울특별시	강서구	방화동	249-207	249-215	8459
07616	서울특별시	강서구	방화동	249-217		8460
07616	서울특별시	강서구	방화동	249-221		8461
07606	서울특별시	강서구	방화동	249-224	249-235	8462
07616	서울특별시	강서구	방화동	249-245		8463
07606	서울특별시	강서구	방화동	249-248	249-322	8464
07616	서울특별시	강서구	방화동	249-329		8465
07606	서울특별시	강서구	방화동	249-347		8466
07606	서울특별시	강서구	방화동	250	250-44	8467
07606	서울특별시	강서구	방화동	250-45		8468
07606	서울특별시	강서구	방화동	250-47		8469
07605	서울특별시	강서구	방화동	251-2	251-7	8470
07606	서울특별시	강서구	방화동	251-10	251-33	8471
07605	서울특별시	강서구	방화동	256-1	256-10	8472
07592	서울특별시	강서구	방화동	257-8	258-2	8473
07605	서울특별시	강서구	방화동	259-3		8474
07592	서울특별시	강서구	방화동	259-8		8475
07605	서울특별시	강서구	방화동	260-1		8476
07604	서울특별시	강서구	방화동	260-5	260-9	8477
07605	서울특별시	강서구	방화동	260-11	260-19	8478
07604	서울특별시	강서구	방화동	260-20	260-22	8479
07605	서울특별시	강서구	방화동	260-23	260-29	8480
07605	서울특별시	강서구	방화동	260-30		8481
07605	서울특별시	강서구	방화동	260-32	260-37	8482
07604	서울특별시	강서구	방화동	260-38		8483
07605	서울특별시	강서구	방화동	260-40		8484
07604	서울특별시	강서구	방화동	260-45		8485
07606	서울특별시	강서구	방화동	262-7		8486
07604	서울특별시	강서구	방화동	262-13	262-27	8487
07606	서울특별시	강서구	방화동	262-28		8488
07604	서울특별시	강서구	방화동	264-1		8489
07604	서울특별시	강서구	방화동	266-3		8490
07604	서울특별시	강서구	방화동	266-4	266-13	8491
07604	서울특별시	강서구	방화동	266-14		8492
07604	서울특별시	강서구	방화동	266-15	266-34	8493
07605	서울특별시	강서구	방화동	268-6	269-2	8494
07605	서울특별시	강서구	방화동	269-2		8495
07592	서울특별시	강서구	방화동	271-5	272-10	8496
07592	서울특별시	강서구	방화동	272-19		8497
07592	서울특별시	강서구	방화동	272-21	272-57	8498
07592	서울특별시	강서구	방화동	273-7		8499
07605	서울특별시	강서구	방화동	274-2		8500
07592	서울특별시	강서구	방화동	274-6		8501
07605	서울특별시	강서구	방화동	275-1	277-2	8502
07592	서울특별시	강서구	방화동	278-5	278-6	8503
07605	서울특별시	강서구	방화동	278-7	278-31	8504
07604	서울특별시	강서구	방화동	280-1	281-20	8505
07605	서울특별시	강서구	방화동	281-23		8506
07604	서울특별시	강서구	방화동	281-24	281-25	8507
07605	서울특별시	강서구	방화동	281-28	281-31	8508
07605	서울특별시	강서구	방화동	281-35		8509
07604	서울특별시	강서구	방화동	281-36	281-69	8510
07605	서울특별시	강서구	방화동	282-1		8511
07517	서울특별시	강서구	방화동	285-1		8512
07604	서울특별시	강서구	방화동	285-4	285-12	8513
07604	서울특별시	강서구	방화동	285-13		8514
07604	서울특별시	강서구	방화동	285-14	285-27	8515
07604	서울특별시	강서구	방화동	285-28		8516
